TweetId,TweetUsername,TweetText,TweetDate,Precision,Sentiment,,,,
1.04E+18,DrChangsta,I'll have to swing by! Cool seeing ya at The Nun premiere the other day.,2018-09-24 22:40:40+00:00,1,1,,,,
1.04E+18,MaiJunaid,Main bhi 19 ki hoon dono sath the nun dekhne chalen ?? √¢¬Ä?Mere paise tum dogey/dogi tau chalun ga. https://curiouscat.me/MaiJunaid/post/659610794?1537827825 √¢¬Ä?2018-09-24 22:23:45+00:00,,0,1,,,,
1.04E+18,realbryanmiller,"Can√¢¬Ä¬ôt think of a movie with more arc-less characters or unclear stakes. The Nun can do whatever, except when she can√¢¬Ä¬ôt, to people who are the same before, during, & after schlocky computer-generated haunting. Zero stars.",2018-09-24 23:44:18+00:00,1,0,,,,
1.04E+18,cynperezz_,i want to go to the movies & watch the nun,2018-09-24 21:58:09+00:00,1,2,,,,
1.04E+18,dhs_dannyboy,Speaking of spooky season i still haven√¢¬Ä¬ôt seen The Nun sooo if anyone wants to hmuuuu,2018-09-24 22:22:11+00:00,0,1,,,,
1.04E+18,ColdAssCoke,"the nun, lol .. you wanna see that ?",2018-09-24 22:57:16+00:00,1,2,,,,
1.04E+18,krmllsgrd,nessa lowkey looks like the nun https://twitter.com/veronicamerrell/status/1044269158022737920 √¢¬Ä?2018-09-24 23:07:40+00:00,,1,1,,,,
1.04E+18,mhmod_tariq,√ô¬Å√ô¬Ñ√ô¬Ö the Nun √ô¬Å√ô¬Ñ√ô¬Ö √ò¬¨√ò¬ß√ò¬≠√ò¬Ø,2018-09-24 23:03:48+00:00,0,0,,,,
1.04E+18,toscaleaf,CRA. The nun is not really worth it,2018-09-24 23:12:35+00:00,1,0,,,,
1.04E+18,SkepticalWakwak,feeling ko pag nakakita ako ng madre sisigaw ako jusko The Nun pa more,2018-09-24 23:39:48+00:00,1,1,,,,
1.04E+18,Stephanieeee622,I really wanna go see The Nun,2018-09-24 23:43:43+00:00,1,2,,,,
1.04E+18,mrvnelfrijolero,the nun was super underwhelming lol these little horror movies need to do better,2018-09-24 22:47:31+00:00,1,0,,,,
1.04E+18,ZakKondratenko,I don√¢¬Ä¬ôt know anyone who√¢¬Ä¬ôs actually seen THE NUN yet it√¢¬Ä¬ôs about to cross the $300M threshold (on just a $22M budget). Yeeeesh.,2018-09-24 22:44:34+00:00,1,1,,,,
1.04E+18,_DJGriffin_,Bouta get blowed and go watch the nun by myself,2018-09-24 22:51:26+00:00,1,1,,,,
1.05E+18,WickedNerdAngel,"""I have been incubated from birth to be your overlord."" He's calling himself the Overlord, Misha, this is UNACCEPTABLE. His demise is imminent.",2018-10-18 23:57:38+00:00,1,2,!overlord,,,
1.05E+18,ShugokiTimmy,For any OVERLORD fan out their who is your favorite Floor Guardian and Pleiades Maid. Mine would be CZ2128 Delta and Cocytus pic.twitter.com/4lScSsNsAw,2018-10-18 23:57:23+00:00,1,2,,,,
1.05E+18,Overlord_Renn,https://www.youtube.com/watch?v=6_QqertJC98 â€?2018-10-18 23:57:19+00:00,,0,,,,,
1.05E+18,DoganAce,Did you base your edgy LARP character on a character from Overlord by any chance?,2018-10-18 23:54:41+00:00,1,1,,,,
1.05E+18,GhostWolf188,Ghost Wolf 188 OVERLORD!!!!!: http://youtu.be/8ro4pKVbB1w?a via @YouTube,2018-10-18 23:54:02+00:00,0,,,,,
1.05E+18,GosuPichu,Finished overlord. The op was nice. Was very bored throughout most of the show 5/10,2018-10-18 23:52:13+00:00,1,1,,,,
1.05E+18,OverLord_Doxus,Aaaaaaaaaaeeeeeeeeee Ganhei PORRA!pic.twitter.com/JcR5SDlfGt,2018-10-18 23:52:11+00:00,0,,,,,
1.05E+18,Adrian_Anarch,"Gostei de um vÃ_deo @YouTube http://youtu.be/_g8ZgHzz3pI?aRap â€?do Ainz Ooal Gown (+16) Homenagem (Overlord)"" O Rei Feiticeiro"" | Yuri",2018-10-18 23:47:50+00:00,1,1,,,,
1.05E+18,timelyrepairs,"Somebodyâ€™s scared of CNN. Why? Afraid to â€œstand upâ€? You certainly canâ€™t do that to Trump, now that heâ€™s the all powerful overlord of this country, eh? Some check on his abuses.",2018-10-18 23:47:33+00:00,0,,,,,
1.05E+18,AceAnimatedBot,"Series: Overlord (Maruyama), Madhouse pic.twitter.com/jL1dBvkweB",2018-10-18 23:47:10+00:00,1,1,,,,
1.05E+18,kalirion,"Why couldn't they get this guy to work on Overlord S3? That CGI, that horrible CGI....",2018-10-18 23:43:24+00:00,0,,,,,
1.05E+18,FNanoke,"Overlord Ã© o melhor anime do ano, e quem discordar Ã© clubista. pic.twitter.com/6fNW7CATcJ",2018-10-18 23:42:00+00:00,0,,,,,
1.05E+18,Durkrom,I just started watching it's great. Great cosplay _Ÿ–?2018-10-18 23:41:50+00:00,,0,0,,,,
1.05E+18,humptydumpte,That stuff is perfect. Wow,2018-10-18 23:39:01+00:00,0,,,,,
1.05E+18,tonibiteen,Me,2018-10-18 23:38:13+00:00,0,,,,,
1.05E+18,tim9f937c7f548e,dinner,2018-10-18 23:38:09+00:00,0,,,,,
1.05E+18,46_hard,"Wow mami que rica estÃ¡s te comerÃ_a bien Rico esa hermosa chocha y te meteri toda la lengua dentro de ese rico culo , ahÃ_ mami me pones bien bellaco",2018-10-18 23:36:18+00:00,0,,,,,
1.05E+18,Darkos_Overlord,"Italian here, can confirm. I mean, without even going to JoJo, I got my fill listening to people pronouncing ""Baccano"". The accent falls on the second ""a"", not the first. It's not ""Bakeno"", it's ""Ba-ccÃ -no""",2018-10-18 23:35:11+00:00,0,,,,,
1.05E+18,tobatob2,es imposible darte una respuesta... todo aquel que este a favor de nazarick se lleva un lugar en li corazÃ_n...,2018-10-18 23:34:15+00:00,0,,,,,
1.05E+18,Drogon_Rider,Congrats guys!,2018-10-18 23:33:49+00:00,1,1,,,,
1.05E+18,LaFamHernandez,Cruz couldn't be seen on a network his overlord sees as fake news.,2018-10-18 23:33:38+00:00,0,,,,,
1.05E+18,thExtend,"RPG Maker Overlord Game Gets Expanded Version, CD-Rom Release Checkout it out http://www.simply-soho.ooo/2018/10/rpg-maker-overlord-game-gets-expanded.html â€?,2018-10-18 23:32:24+00:001053066108452761600,D_Evil_Overlord,Whether â€˜tis nobler in the mind to suffer The swings and arrows of outrageous fortune Hamlet in the Park"," Act III Scene I""",1,1,,,,
1.05E+18,kittendaes,jaehyun's hair looks black in some photos and im suddenly missing firetruck's emo overlord,2018-10-18 23:31:25+00:00,0,,,,,
1.05E+18,ahhhcaguei,"Agora vo ir ler o volume 3 de Overlord enquanto vcs ficam ai no limbo de animes genÃ©ricos, pau em vossos cÃºs",2018-10-18 23:27:14+00:00,1,1,,,,
1.05E+18,Wackysteve2,Beautiful pussy yummy,2018-10-18 23:26:32+00:00,1,1,,,,
1.05E+18,Harem_Overlord,Just remember you'll never walk alone. Were all here for you through the good times and bad times,2018-10-18 23:26:13+00:00,1,2,,,,
1.05E+18,assassinsclb,Overlord been out,2018-10-18 23:25:55+00:00,1,1,,,,
1.05E+18,MikeWoodz1,What if Jar Jar Binks was actually the real Sith Overlord and no one realized it?,2018-10-18 23:25:38+00:00,1,1,,,,
1.05E+18,outerheaven,"""I am Laharl, the greatest Overlord ever. You better pledge your loyalty to me! Haaah-hahahahaha!"" Eu jÃ¡ disse que gosto um pouco demais de Disgaea? ^^' pic.twitter.com/esNy3kHNbj",2018-10-18 23:24:59+00:00,0,,,,,
1.05E+18,hannah_murdy,Wait until overlord comes out in a few weeks and you'll have all the nazi zombie memes you could ever need.,2018-10-18 23:23:24+00:00,1,1,,,,
1.05E+18,Fernand13172836,Besarte esas lindas nalgotas amor asertelo a un lado ese hilo y pasarte la lengua en tu rico ano y t rica chepa amor,2018-10-18 23:21:30+00:00,1,1,,,,
1.05E+18,aceofheartsfox,Tfw Overlord Season 2 promises me scalies pic.twitter.com/PwLTDyHGyX,2018-10-18 23:20:39+00:00,1,1,,,,
1.05E+18,JustinLawGuy,You couldn't give yourself a cooler title in that? I would have gone with Overlord.,2018-10-18 23:18:30+00:00,0,,,,,
1.05E+18,exolefirstclass,AN INTELLECTUALpic.twitter.com/z3gMr8ekJa,2018-10-18 23:17:29+00:00,0,,,,,
1.05E+18,ahhhcaguei,"Sim, eu gosto mt de bnh, bc, snk e nnt(esse n tanto pq o mangÃ¡ tava me deixando puto), porÃ©m, o Ãºnico desses q merece um crÃ©dito a mais Ã© shingeki, tirando umas pÃ¡ginas baba ovo do carai (vulgo otakulogia), n tem aspectos ruins, e tbm Ã© o Ãºnico q chega ao nÃ_vel de Overlord",2018-10-18 23:17:13+00:00,0,,,,,
1.05E+18,Brooker411,"Also... #Overlord is definitely, DEFINITELY the @wolfenstein movie.https://twitter.com/Brooker411/status/1053062258354458624 â€?,2018-10-18 23:17:01+00:001053062258354458624,Brooker411,I am really glad that the #Overlord trailer hasnâ€™t changed yet. Havenâ€™t been able to avoid it for weeks. But Iâ€™ve only watched one. Thank god.,2018-10-18 23:16:21+00:001053061925431590914,ahhhcaguei,Overlord Ã© um anime q na minha opiniÃ£o merece mt mais destaque doq esses animes modinhas de atualmente", junto com Berserk,1,1,,,,
1.05E+18,PirateEdwardLow,"thanks eLIEs supporter you should come visit #ny21 it is beautiful and we welcome all visitors we welcome eLIEs who sometimes visits maybe some day she will live here do you hate women to, like eLIEs and her overlord? book 'em dano pic.twitter.com/V0w21oaIgq",2018-10-18 23:13:28+00:00,0,,,,,
1.05E+18,D_Evil_Overlord,"â€œIâ€™m sorry, Ashley,â€?said Allan. â€œShe canâ€™t bring your family back. Not how you want, anyways.â€?â€œWhy not?â€?Ashley asked. â€œYou play Chronotopian Chronicles. So, in the game, when a necromancer raises the dead ...â€?#WriteLGBTQ",2018-10-18 23:10:30+00:00,1,1,,,,
1.05E+18,Doomsayer2001,Pharaoh Overlord - Secret Chamber https://youtu.be/eFo-IB--mEQ,2018-10-18 23:10:07+00:00,1,1,,,,
1.05E+18,25thNut,I have yet to even touch Overlord but MAN is that Albedo chick bad af,2018-10-18 23:02:32+00:00,0,,,,,
1.05E+18,sjkelley_2012,"People, I must protest on behalf of Matt Gaetz. He is being pick on for doing exactly what his orange overlord told him to do. He drank the koolaid (spiked?) and followed orders given by his betters. He isn't clever enough to come up with this himself. The GOP is controlling him",2018-10-18 23:02:22+00:00,0,,,,,
1.05E+18,Sandman_bot,Overlordã€ÅãÅ“ãÅ¡ã‚‰Metal 0-1ï_ÅLZã‚’ç„_ãÅçå°_ãÅèãÅ—ãÅ_ãÅèã‚Œã€Ååº§æ¨™ãÅ¯2ã€?ã€?ã€?ï_?2018-10-18 23:00:27+00:00,,1,1,,,,
1.05E+18,roboverlord,WHRW In Between - Top of the Hour: The Robot Overlord,2018-10-18 22:59:42+00:00,0,,,,,
1.05E+18,EXOverlord,pic.twitter.com/2CGBWfaPiK,2018-10-18 22:58:30+00:00,0,,,,,
1.05E+18,Koorivlf,Our overlord google still watches over us so I mean...,2018-10-18 22:56:35+00:00,1,1,,,,
1.05E+18,AdeilsonT84,"#DavaJones mano faz um quadro chamado reagindo a Animes, seria bem foda ver vc reagindo a Tensei shitara slime datta ken, Overlord e outros",2018-10-18 22:53:54+00:00,0,,,,,
1.05E+18,TerryFi15605292,Babe I'm here for you,2018-10-18 22:52:24+00:00,0,,,,,
1.05E+18,karolus555,I liked a @YouTube video http://youtu.be/Hgz0g769xDs?a Overlord Vol5 Cap3,2018-10-18 22:52:09+00:00,1,1,,,,
1.05E+18,Alexisazul132,Le hermosa waifu suprema Neia pic.twitter.com/EcUbS8Tt7e,2018-10-18 22:51:30+00:00,0,,,,,
1.05E+18,kevinle75896368,I liked a @YouTube video http://youtu.be/qKHEo_xLyiY?a Overlord : Pure Pure Pleiades - Pandora Actor OVA English Subbed,2018-10-18 22:49:55+00:00,1,1,,,,
1.05E+18,Arckaive,Not 100% satisfied but whatever. Albedo from #Overlord #BO4 #BO4ã‚¨ãƒ_ãƒ–ãƒ¬ãƒ?#Emblemeditorpic.twitter.com/ggTm32S2AL,2018-10-18 22:48:52+00:00,1,1,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:50+00:00,,0,,,,,
1.05E+18,RyneHager,You're just gonna have to give up and accept Amazon as your print media overlord.,2018-10-18 22:48:41+00:00,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:40+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:30+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:24+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:18+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:10+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:48:04+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:47:55+00:00,,0,,,,,
1.05E+18,TheNordicCajun,Gonna start the anime Overlord soon. Seems brutal and Dnd-esque. Can't wait,2018-10-18 22:46:51+00:00,1,1,,,,
1.05E+18,TheDeaditeGirl,"Stream is a bit late tonight. Mum duties trump streaming as the Pocket Monster Princess refused to clean her room, so now I am the evil Overlord! PWAHAHAHAAAMEOW!",2018-10-18 22:44:50+00:00,0,,,,,
1.05E+18,Michael_J_boss,Peep Overlord,2018-10-18 22:40:43+00:00,1,1,,,,
1.05E+18,mar11gantz,Albedo or overlord In overlord Anime,2018-10-18 22:36:18+00:00,0,,,,,
1.05E+18,_storytogether_,"Claudia the tortuous overlord stares at Isaiah, flames dancing in his eyes, and dismissively tells him to leave, his shift, such as it was, is over. ""You bet it is."" taunts back Isaiah.",2018-10-18 22:35:43+00:00,1,1,,,,
1.05E+18,Metidoaescritor,"""DÃª-me algumas de suas lagrimas, e as chorarei por vocÃªs"" - Overlord",2018-10-18 22:35:10+00:00,1,1,,,,
1.05E+18,SupremeFullback,ppl who use facebook have prolly whistled Obama's groveling overlord,2018-10-18 22:33:18+00:00,0,,,,,
1.05E+18,Gapso_,Publiquei imagens daquela nova figure de Overlord na pÃ¡gina e vieram vÃ¡rias pessoas perguntar se estÃ¡vamos vendendo lol,2018-10-18 22:30:29+00:00,1,1,,,,
1.05E+18,sinryu_seikoku,â€_â€_â€_ï_ˆHIERATIC SEAL OF THE SUN DRAGON OVERLORDï_?2018-10-18 22:30:29+00:00,,0,,,,,
1.05E+18,style_overlord,Yeah I should.... Hope you're good?https://twitter.com/Ada_TheDiva/status/1053049369375752192 â€?2018-10-18 22:30:28+00:00,,0,,,,,
1.05E+18,MALTVEGAS,Niggas talmbout going to see Halloween but Overlord the one.,2018-10-18 22:29:04+00:00,1,2,,,,
1.05E+18,jjnikk,Smart move,2018-10-18 22:27:16+00:00,1,2,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:26:04+00:00,,0,,,,,
1.05E+18,TheAdamonic,Overlord,2018-10-18 22:26:02+00:00,1,1,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:25:44+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:25:28+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:25:19+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:25:11+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:25:04+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:24:49+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:24:42+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:24:15+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:23:58+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:23:50+00:00,,0,,,,,
1.05E+18,Kaixar_overlord,ãÅ_ãÅ¯ã‚ˆãÅ?2018-10-18 22:23:33+00:00,,0,,,,,
1.05E+18,BoldyCraig,"As a special pre-order bonus, Iâ€™ve got 25 copies of my 1st book, Overlord of Time, to give away To enter simply email me a copy of your preorder receipt and retweet this (Winners selected at random from emails) #GiveawayAlert #bibliophile #bookboost #bookbloggerhttps://twitter.com/BoldyCraig/status/1051238389675188230 â€?,2018-10-18 22:21:21+00:001053048200418992128,BlueMansAgent88,I must know who she is?!?!,2018-10-18 22:20:30+00:001053047987952332801,bffjins,Greetings overlord pic.twitter.com/4G880IFsij,2018-10-18 22:19:39+00:001053047702718742528,Snarf2047,Voldemay","dark overlord.Bringer of death and dismay.Evil entity with severe megalomania. pic.twitter.com/N9LkJ4tMb9""",1,1,,,,
1.05E+18,murilequiz,viciei em Overlord affff,2018-10-18 22:17:54+00:00,1,1,,,,
1.05E+18,dragonalado,muy lindas,2018-10-18 22:17:33+00:00,0,,,,,
1.05E+18,kevinle75896368,I liked a @YouTube video http://youtu.be/mTWE7trvmdA?a Overlord - Clementine -clip,2018-10-18 22:17:20+00:00,1,1,,,,
1.05E+18,jjnikk,He should definitely be arrested...especially for picking the shittiest beer!,2018-10-18 22:16:28+00:00,0,,,,,
1.05E+18,Zidiax1,I liked a @YouTube video http://youtu.be/bFlhpLOfGLE?a ã€êOverlord III EDã€‘Silent Solitude - Piano Cover,2018-10-18 22:13:36+00:00,1,1,,,,
1.05E+18,style_overlord,"If we're dating and I mess up, please communicate your grievances in clear terms so I can make amends",2018-10-18 22:13:04+00:00,0,,,,,
1.05E+18,HopeGoku,Overlord,2018-10-18 22:12:19+00:00,1,1,,,,
1.05E+18,style_overlord,T,2018-10-18 22:11:22+00:00,0,,,,,
1.06E+18,DanTresOmi,I do want to see #Overlord tho,2018-11-01 23:58:43+00:00,1,2,,,,
1.06E+18,TravisLFoster,"One day I will write a movie, where the trailer is just Barbarian Overlord tracks",2018-11-01 23:58:39+00:00,1,1,,,,
1.06E+18,firstshowing,Overlord. https://twitter.com/NextBestPicture/status/1057986787853918208 â€?2018-11-01 23:58:36+00:00,,1,1,,,,
1.06E+18,bweweh,snake made me choke on my drink i love that box man,2018-11-01 23:57:02+00:00,0,,,,,
1.06E+18,The_Salt_Storm,Overlord,2018-11-01 23:56:48+00:00,1,1,,,,
1.06E+18,OvErlOrd_Doback,Bad Travis Frederick news hopefully Iâ€™m wrong..https://twitter.com/toddarcher/status/1058136290577784833 â€?2018-11-01 23:56:00+00:00,,0,,,,,
1.06E+18,Kiro3the1,This game de no game no life je saurais pas pourquoi il me hype a chaque fois... (lâ€™opening de la saison 3 dâ€™overlord est fou),2018-11-01 23:55:46+00:00,0,,,,,
1.06E+18,Overlord_Mikey,"Only ONE Spartan warrior? Okay, that's just unrealistic.",2018-11-01 23:55:42+00:00,0,,,,,
1.06E+18,JesabelRaay,Sorry but the Halloween season isn't over for me until I see SUSPIRIA & OVERLORD in theaters but Happy November 1st y'all.,2018-11-01 23:54:59+00:00,1,2,,,,
1.06E+18,markscaper,I'm getting Titans Return flashbacks. I....really.....hated.......how.....Overlord....talks.....in......a.........ridiculously....slow.......voice............that.............puts.......you......to sleep.......,2018-11-01 23:51:32+00:00,1,0,,,,
1.06E+18,vivisected,WORKâ€™S OUT. Time to be horny on main. Letâ€™s talk about Overlordâ€™s nipples.,2018-11-01 23:51:02+00:00,1,1,,,,
1.06E+18,Vaisu_Kaguya,I for one welcome our new plant overlord,2018-11-01 23:50:54+00:00,0,,,,,
1.06E+18,arcarew13,Overlord looks like a fantastic film.. it reminds me of zombies from COD WWII,2018-11-01 23:50:09+00:00,1,2,,,,
1.06E+18,lunaticial,Thanks robot overlord not preset to depress in Hope self terminate retributive of @energy more productive positions attractive statistical relevance #expertisematter actual merit @business routing proper migration ability tendencies #MENatWORKpic.twitter.com/vEo7tQ9HKk,2018-11-01 23:47:28+00:00,0,,,,,
1.06E+18,shotsmake34,creed 2 grindelwald overlord rhapsody and maybe grinch and wreck it ralph 2,2018-11-01 23:47:21+00:00,0,,,,,
1.06E+18,PornCorp,These are awesome pics LoLox! Hope you had an awesome Halloween!,2018-11-01 23:47:01+00:00,0,,,,,
1.06E+18,giyuusbf,i dreamt that hero 29 was overlord,2018-11-01 23:46:47+00:00,0,,,,,
1.06E+18,jhamz38,I liked a @YouTube video http://youtu.be/m6aYAdhXx7M?a Overlord Ep 12 The Bloody Valkyrie,2018-11-01 23:46:47+00:00,1,1,,,,
1.06E+18,AcropolisGD1,"I'm also interested in watching those two movie. I'm also interesting in seeing The Grinch and Bohemian Rhapsody. I wonder how those two will play out. Also, I agree with you with Overlord, who would say no to a zombie horror movie? That's like a great early Christmas present.",2018-11-01 23:45:39+00:00,1,2,,,,
1.06E+18,jessenika,Itâ€™s a bummer that Overlord wonâ€™t be featured in either @IMAX or @Dolby. Would have loved to truly experience it.pic.twitter.com/Rvegt9f9Xy,2018-11-01 23:43:43+00:00,1,1,,,,
1.06E+18,mazefire56,"OK, the GREAT @TwitterSupport does NOT know all and cannot even reply to a serious question about #Hashtags. If YOU use hashtags, please note that @Twitter has jiggered them in some fashion and now you SHOULD NOT believe #hashtag results. I welcome reply from the Great Overlord https://twitter.com/mazefire56/status/1055889472808726529 â€?,2018-11-01 23:43:07+00:001058142355168071680,llandraa2017,Yup.Can't wait to see Overlord like the last 3 movies I was willing to take out a small loan to see at the theater were """"It"""" (I dressed as a creepy ass clown because I could)"," A Quiet Place and Deadpool 2.Mostly watch horror from over seas but a few have stepped it up here lately pic.twitter.com/x7Ok6AlVTt""",0,,,,,
1.06E+18,Overlord_Senpai,Me. Sheâ€™s flirting with me. Yo grandpa.https://twitter.com/_jjangjjangman/status/1058081446508838915 â€?2018-11-01 23:42:28+00:00,,0,,,,,
1.06E+18,ESPNFANSUPPORT,"Hey! Unfortunately, you will need to contact ESPN Play Customer Support Team for further assistance. You can reach them at their email address that I have provided for you below. Thanks! SR support@espnplayer.com",2018-11-01 23:41:47+00:00,0,,,,,
1.06E+18,ClubElUniversal,"No te pierdas la premier que #ElUniversal tiene para ti este 8 de Noviembre: ""OPERACIÃ“N OVERLORD"" Una cinta llena de acciÃ_n y misterios, una misiÃ_n, un objetivo pero algo horrible estÃ¡n a punto de encontrar.Gana un pase doble con @ClubElUniversalÂ¿QuÃ© esperas para suscribirte?pic.twitter.com/LsiBM9BXwb",2018-11-01 23:40:58+00:00,0,,,,,
1.06E+18,Snips_92_,#Vote!!!! Not only because our overlord @mishacollins says so but because it is the correct thing to do.pic.twitter.com/Eh0JHbvXC0,2018-11-01 23:40:39+00:00,0,,,,,
1.06E+18,Lososhro,Just completed: Overlord: Ple Ple Pleiades https://kitsu.io/anime/overlord-specials â€?2018-11-01 23:40:21+00:00,,0,,,,,
1.06E+18,WarmingHomeMike,Creed II or Overlord...love me some Michael B Jordan/Nazi Zombies,2018-11-01 23:40:18+00:00,1,2,,,,
1.06E+18,OverLord_Doxus,Did new rewards added to it? I'm saying cuz I get everything last time it updated.,2018-11-01 23:39:08+00:00,0,,,,,
1.06E+18,Incredible1959,Wow really?,2018-11-01 23:38:31+00:00,0,,,,,
1.06E+18,GamingGryphon,"Just so you know, your link was mistyped in your tweet. Go bother our Zombiepig Overlord at: https://www.twitch.tv/zisteau",2018-11-01 23:38:20+00:00,1,1,,,,
1.06E+18,PiSquare,"There is also a cute healer on Phokis, a Spartan warrior on Mykonos (imho the best romance as it's the only one that goes a tiny bit beyond ""just a ONS"") and a random guy on an island. Can't remember which. Playing gay Alexios or straight Kassandra is a bit painful tbh...",2018-11-01 23:37:56+00:00,0,,,,,
1.06E+18,rawlins_glam,Overlord - a zombie war movie? Read it here. http://bit.ly/OverlordMovieReview â€_http://bit.ly/OverlordMovieReview â€?2018-11-01 23:37:20+00:00,,1,1,,,,
1.06E+18,rocza,"I break cats. Just ask anyone. (I'm a weird mix of Dr Doolittle and Snow White. Not Cinderella, cuz they don't do my chores for me.) Overlord Zeus? Went to meet him, was told ""oh, don't worry, he doesn't like peop-"" as he climbed into my lap and fell asleep.",2018-11-01 23:36:29+00:00,0,,,,,
1.06E+18,ben2150,"I liked a @YouTube video http://youtu.be/7u9TiuwZwno?a ã€ŒEnglish Coverã€çOverlord II Ending FULL VER. ""Hydra""",2018-11-01 23:36:22+00:00,1,1,,,,
1.06E+18,PatJrxxx,Stunning!,2018-11-01 23:35:59+00:00,0,,,,,
1.06E+18,rocza,"Lexi does that, but she's still learning the rules. @neva9257 mostly managed to train Harley (and before her, Overlord Zeus and Toledo) to stay out of the kitchen.",2018-11-01 23:35:11+00:00,0,,,,,
1.06E+18,inna_sirina,Good luck we wish you all the best there and have fun!,2018-11-01 23:34:12+00:00,0,,,,,
1.06E+18,Overlord_Hikash,This is the same thing I do with credit card bills!,2018-11-01 23:33:52+00:00,0,,,,,
1.06E+18,ben2150,"I liked a @YouTube video http://youtu.be/aUOJVws3di8?a ã€ŒEnglish Coverã€çOverlord Opening FULL VER. ""Clattanoia""",2018-11-01 23:33:38+00:00,1,1,,,,
1.06E+18,Overlord_JC,LOL at least they tried. Meanwhile Snake...,2018-11-01 23:32:17+00:00,0,,,,,
1.06E+18,chrismcfeely,"TRANSFORMERS: THE BASICS on OVERLORD is now available early to Patreon supporters! From Masterforce to Machinima via Roche and Roberts, check out the surprisingly varied history of one of today's cult fave TF villains now for as little as $2! https://www.patreon.com/posts/22454557 pic.twitter.com/9kRdmY9vOh",2018-11-01 23:31:04+00:00,1,1,,,,
1.06E+18,Overlord_Hikash,"Easily the best title for any article on this ""story"" I've seen. Amazing.",2018-11-01 23:28:41+00:00,0,,,,,
1.06E+18,navajoweeb,Yo! I cannot wait to watch Overlord next Friday.,2018-11-01 23:28:21+00:00,1,2,,,,
1.06E+18,jhamz38,I liked a @YouTube video http://youtu.be/yseyxi_eNBE?a Overlord Ep 11 Confusion and Understanding,2018-11-01 23:27:52+00:00,1,1,,,,
1.06E+18,rocza,"It's definitely hit or miss - Overlord Zeus was raised on the Temple campus, and he liked Chinese food til the very end, but other than the willingness to eat human food, he completely lost the food insecurity and behavioral issues.",2018-11-01 23:27:52+00:00,1,1,,,,
1.06E+18,Overlord_Mikey,"Yes, @thek40 is back! This makes Michael super happy!",2018-11-01 23:26:18+00:00,0,,,,,
1.06E+18,Tuff_Overlord,"Makes sense seems like more teams are using this approach and it is working, I think the only real defined role in baseball is the closer.",2018-11-01 23:25:01+00:00,0,,,,,
1.06E+18,elhyp3,Nuevos pÃ_sters de Overlord. pic.twitter.com/lWnTOREZsc,2018-11-01 23:24:54+00:00,1,1,,,,
1.06E+18,NYScreenings,"Free Advance Screening of Overlord @OverlordMovie in New York, NY via @NukeTheFridge (Contest)http://bit.ly/2zkMLBS",2018-11-01 23:24:01+00:00,1,1,,,,
1.06E+18,957CRUZFM,"D-Day happened June 6, 1944. It was the Allied invasion of Normandy in Operation Overlord during World War II. This photo was taken in 2015. #LestWeForget #RemembranceDay Sunday, November 11thpic.twitter.com/Kk5ABegTXM",2018-11-01 23:23:40+00:00,0,,,,,
